type,x,y,paired
driver,4676.009808515626,8313.19988736938,False
driver,4959.076184789619,8201.322747582513,False
driver,4720.436834955769,8194.356046141675,False
driver,4619.12742736484,8170.20955116745,False
driver,4715.03324595029,8155.819096897139,False
driver,4945.200919881812,8228.90034811274,False
driver,4715.99026299909,8424.695657640592,False
driver,4710.514652357127,8374.571202382904,False
driver,4602.720695632688,8364.28934144566,False
driver,4979.604005726557,8101.463726435435,False
driver,4753.839621787356,8270.912851503206,False
driver,4780.708615964518,8259.437390532235,False
driver,4865.965189505268,8237.297619525913,False
driver,4701.665307217951,8184.65782175209,False
driver,4750.146151174504,8451.936166297011,False
driver,4727.972593635199,8147.795375100303,False
driver,4713.785634953028,8380.871511759566,False
driver,4813.479934924536,8396.570809270896,False
driver,4673.407254378911,8462.18713657205,False
driver,4861.705887992355,8319.308354156092,False
driver,4619.113521944912,8256.36827968796,False
driver,4787.343746864254,8282.668841425999,False
driver,4909.586818262928,8295.590942107816,False
driver,4652.72821067481,8162.580906694213,False
driver,4893.479920798474,8212.306556028629,False
driver,4722.129998956179,8311.650335540857,False
driver,4910.510095059256,8453.234688565522,False
driver,4987.874457041057,8136.551668123472,False
driver,4876.513991815301,8186.891945419877,False
driver,4997.1571609706425,8148.282391438326,False
driver,4742.992347919543,8236.649084298522,False
driver,4784.080354047036,8442.26829925665,False
driver,4601.652557644587,8310.416590039365,False
driver,4978.057721907781,8304.318125218679,False
driver,4821.243189798628,8126.312319994467,False
driver,4741.607085506919,8352.06440679916,False
driver,4721.339527701481,8355.213038007301,False
driver,4722.164955123876,8137.49189710563,False
driver,4772.309164886856,8473.536629342516,False
driver,4861.945484061725,8316.695539857625,False
driver,4882.246340912949,8332.620563206461,False
driver,4743.2775146655285,8143.8891937513245,False
driver,4899.5770985439085,8459.967176958071,False
driver,4663.414911322755,8217.458400601152,False
driver,4854.826095228964,8102.914938610539,False
driver,4810.3178766599185,8385.13189755472,False
driver,4958.953137718305,8107.094542225366,False
driver,4682.691457026685,8180.563965120752,False
driver,4790.805502376856,8486.642455794503,False
driver,4917.3642333673015,8331.92469032239,False
driver,4783.607286186454,8488.525905974091,False
driver,4806.8757441105345,8487.882226334801,False
driver,4631.72775329323,8354.492168927594,False
driver,4782.22510177833,8219.180847982268,False
driver,4758.682294484097,8430.194130828719,False
driver,4864.736019310506,8439.932371795516,False
driver,4666.895368359611,8260.356057395555,False
driver,4912.515136819048,8438.131440684296,False
driver,4648.873986342366,8272.316820286369,False
driver,4895.050908661216,8305.456043906299,False
driver,4956.298726235851,8398.364651789238,False
driver,4651.019538904959,8200.130197353852,False
driver,4703.396970097656,8376.38965854732,False
driver,4630.874530272344,8435.739092331143,False
driver,4648.28384999537,8153.767452518465,False
driver,4793.89652757662,8298.853249073825,False
driver,4993.911219823521,8309.324196985446,False
driver,4809.823321026093,8138.181188494847,False
driver,4691.093129190276,8326.456199708882,False
driver,4667.517300639368,8104.422868869902,False
driver,4910.5900498246165,8202.049300645915,False
driver,4786.245864029027,8281.850321494885,False
driver,4865.802397815007,8145.22451288318,False
driver,4735.286258169544,8370.58156727663,False
driver,4959.995675799877,8102.710297791399,False
driver,4698.701982459767,8198.183672437815,False
driver,4607.639127180274,8200.537757369011,False
driver,4884.578486161621,8403.233826544181,False
driver,4908.896287762754,8118.862357435506,False
driver,4765.238708320192,8366.064651974091,False
driver,4946.8876187072265,8123.693116079361,False
driver,4778.63089095282,8412.638067138445,False
driver,4918.468579987429,8309.796268195294,False
driver,4705.121035874037,8207.318026723919,False
driver,4686.247764935901,8432.97307613118,False
driver,4922.158018358928,8445.729330932998,False
driver,4698.087733788851,8266.369023169591,False
driver,4650.755502412934,8275.84851895271,False
driver,4621.329768924305,8166.475438465219,False
driver,4873.468529629043,8395.329271579036,False
driver,4893.294623898032,8175.989050161396,False
driver,4812.520842309225,8102.99493943811,False
driver,4901.341735403495,8392.997924877598,False
driver,4790.939048820113,8442.556487586065,False
