type,x,y,paired
driver,4803.69304577895,8420.367481097164,False
driver,4829.280549456016,8334.014257703857,False
driver,4766.17291221226,8129.520234296002,False
driver,4773.083944042187,8189.869148567167,False
driver,4885.09315119446,8246.241772861758,False
driver,4741.5802682146295,8231.299381870982,False
driver,4955.012378067394,8442.692534135193,False
driver,4916.482203029498,8137.077240465281,False
driver,4734.991253544866,8455.102118308136,False
driver,4737.789676423702,8495.588577496317,False
driver,4912.528676174924,8450.523640928313,False
driver,4765.805447893068,8487.923965818158,False
driver,4840.762451951924,8289.766543923713,False
driver,4957.134584754535,8483.284546148016,False
driver,4615.219205366922,8169.820660899627,False
driver,4677.685160337922,8446.06590837017,False
driver,4695.623442952377,8201.687551688776,False
driver,4918.957237898499,8332.540185717002,False
driver,4603.885213211885,8257.367792449912,False
driver,4603.568325354917,8442.218979171874,False
driver,4922.607621730528,8187.448345109096,False
driver,4975.185879296169,8292.013882102647,False
driver,4819.504674058133,8317.124505215475,False
driver,4750.507645019903,8251.542669906532,False
driver,4917.359371558012,8431.167529704853,False
driver,4678.528096143297,8463.103222806652,False
driver,4638.428744342036,8143.7645423031745,False
driver,4630.902360712863,8360.691221320018,False
driver,4977.712699606403,8451.33076977129,False
driver,4928.826611676783,8243.009487302701,False
driver,4757.060655579236,8132.718225867163,False
driver,4613.640654025283,8435.183633323317,False
driver,4623.704997393268,8165.505270981083,False
driver,4918.524307501399,8333.449259945965,False
driver,4836.554665690277,8375.195951326752,False
driver,4834.402461426723,8292.354775737698,False
driver,4764.4602195603875,8321.04254367216,False
driver,4762.854750367484,8345.779578248697,False
driver,4823.174265098309,8446.919755847823,False
driver,4968.12364637845,8161.985310174878,False
driver,4777.098851391149,8264.850417071038,False
driver,4602.542866188534,8406.111149774128,False
driver,4705.461850033777,8461.058496261927,False
driver,4810.973816691651,8477.887314369667,False
driver,4877.805948937044,8386.013189294317,False
driver,4690.419313954325,8178.559840957058,False
driver,4743.702714299176,8206.364018440863,False
driver,4740.364778756717,8442.636917325814,False
driver,4937.782757812866,8395.259957183353,False
driver,4950.177715936223,8173.419433813352,False
driver,4971.513564555417,8154.38865236339,False
driver,4717.222815626429,8314.401097643306,False
