type,x,y,paired
driver,4856.228774805279,8462.111159561262,False
driver,4898.77952857455,8174.991310781521,False
driver,4736.53811546362,8453.27485335902,False
driver,4639.053989747029,8147.879626321123,False
driver,4898.5652978790995,8443.234468239192,False
driver,4719.632111921645,8184.440851429396,False
driver,4646.719471739467,8380.673189308727,False
driver,4716.06211705705,8278.05226351177,False
driver,4610.718914385742,8270.17616030548,False
driver,4899.274184018961,8159.628828353022,False
driver,4641.6351237151775,8154.628693682125,False
driver,4673.83141376143,8100.015901297657,False
driver,4756.218317802043,8204.67838545802,False
driver,4839.543437862476,8308.554245163907,False
driver,4795.112488904957,8351.762268239761,False
driver,4918.743081022138,8491.527216180095,False
driver,4824.947858367292,8184.869613798446,False
driver,4903.765056121244,8295.034274398611,False
driver,4760.277785256787,8411.76838750751,False
driver,4941.564285785968,8264.212550416143,False
driver,4697.749142961375,8373.471992071181,False
driver,4716.639209516527,8444.436597616028,False
driver,4750.948325037183,8338.992323170689,False
driver,4666.189469570227,8358.475920127106,False
driver,4738.3999922575995,8201.911758505927,False
driver,4906.9255914592895,8173.467403127322,False
driver,4776.069152785028,8419.156339150715,False
driver,4644.684783679391,8432.527543922006,False
driver,4744.088136659197,8277.22469601517,False
driver,4787.422416201508,8322.82770855364,False
driver,4861.774695231614,8319.852437228965,False
driver,4702.479404331719,8317.881496314782,False
driver,4836.661312766648,8319.862534540984,False
driver,4675.319009630546,8163.401346547414,False
driver,4711.205681122015,8341.04928152078,False
driver,4990.384036471972,8168.614671789399,False
driver,4752.372158469745,8248.469748977675,False
driver,4688.668789602211,8333.266966822817,False
driver,4794.01168613031,8100.415693553588,False
driver,4816.71453824694,8391.980446938875,False
driver,4853.011783247269,8253.688058736932,False
driver,4708.044182602607,8385.099769503307,False
driver,4810.457495648757,8420.29008010832,False
driver,4699.498895938552,8148.854006123742,False
driver,4789.003435288997,8114.028463985679,False
driver,4777.729962431111,8406.965424021575,False
driver,4795.444722975243,8415.821243852282,False
driver,4848.107869042221,8349.979818461743,False
driver,4977.0327710876145,8297.257848876845,False
driver,4710.32791152115,8366.387093481026,False
driver,4897.352606445106,8392.60952099565,False
driver,4903.836979472309,8250.561157929522,False
driver,4820.191157328758,8457.330644663636,False
driver,4658.653548329507,8201.746504232438,False
driver,4959.895236555704,8318.812964945266,False
driver,4712.97034315303,8170.814719542461,False
driver,4744.679685742098,8118.425147513289,False
driver,4671.511907261207,8233.97870343993,False
driver,4724.785472562996,8497.331502195737,False
driver,4649.17026705406,8203.664428283866,False
driver,4662.206928171871,8292.196228404147,False
driver,4922.480092540631,8214.271099139485,False
driver,4782.7251141398065,8161.355064463307,False
driver,4811.37981279159,8298.786018583514,False
driver,4716.166456734585,8220.151101992478,False
driver,4854.142188417079,8360.111637144586,False
driver,4756.5042057626615,8189.450138177986,False
driver,4750.617686763063,8263.6471432872,False
driver,4675.097841395115,8288.322728472109,False
driver,4950.41825777982,8257.189521945907,False
driver,4970.596034764751,8127.243278068319,False
driver,4916.592567669475,8405.090614192313,False
driver,4715.837794562914,8225.467914498586,False
driver,4946.964005723234,8268.068483965333,False
driver,4796.178017048529,8183.665835712238,False
driver,4650.87864568579,8224.243186432104,False
driver,4680.711142743541,8304.522384146778,False
driver,4918.427020744288,8223.882091405725,False
driver,4649.395506830682,8380.63561930364,False
driver,4679.245618168744,8426.00573690859,False
driver,4818.698102104886,8254.196894931649,False
driver,4779.983469407138,8192.310843273115,False
driver,4888.534901904459,8468.374353929805,False
driver,4668.282204089088,8150.650775277956,False
driver,4642.295592541332,8147.056305400426,False
driver,4998.588102031022,8120.486533932216,False
driver,4679.896325956853,8102.622336927295,False
driver,4978.728644538344,8121.328092009535,False
driver,4806.014787401281,8224.304877733575,False
driver,4920.845812299433,8356.561480948189,False
driver,4721.7795231964765,8124.997374186597,False
driver,4793.062520242854,8321.208016978957,False
driver,4769.7076064556295,8412.59828939767,False
driver,4809.073159686855,8388.481248453982,False
driver,4691.346494408629,8363.867186025662,False
driver,4834.174705873605,8235.568702783836,False
driver,4811.045666406421,8110.420694654893,False
driver,4694.240086897412,8288.475065226487,False
driver,4688.362892964026,8134.506473558899,False
driver,4820.73747768707,8144.268868386793,False
driver,4967.087637584051,8202.090697279573,False
driver,4976.778253946138,8369.221571964656,False
driver,4716.258420669458,8426.226545543448,False
driver,4662.6957223836125,8458.88867766831,False
driver,4629.065629740311,8115.4538003501175,False
driver,4669.894843325322,8487.259075003585,False
driver,4676.801188831284,8310.158476696179,False
driver,4739.734684167177,8340.988647842454,False
