type,x,y,paired
driver,4975.623951689071,8408.806237666218,False
driver,4946.622215628703,8351.88459883847,False
driver,4900.788674853292,8135.657822433229,False
driver,4957.4119062548,8307.916082260583,False
driver,4829.817760391064,8453.759036533185,False
driver,4733.731883690591,8102.392310849352,False
driver,4900.501381491128,8259.365302532551,False
driver,4929.8816189327445,8150.248958377399,False
driver,4954.036977097552,8103.440864185219,False
driver,4962.426019457714,8104.7191962472725,False
driver,4709.407820207899,8167.268947839474,False
driver,4881.765579016667,8398.24604240313,False
driver,4806.1521679944835,8465.427492310195,False
driver,4817.462137225054,8240.536870693932,False
driver,4704.346827311316,8338.722092883081,False
driver,4690.168938651037,8390.24469141245,False
driver,4603.831121423776,8250.508621683619,False
driver,4937.958654298801,8426.84407025496,False
driver,4978.6515304954255,8318.230778199126,False
driver,4945.225431756388,8188.798312020266,False
driver,4819.168249110585,8255.649435472435,False
driver,4894.733070826277,8318.42012089313,False
driver,4947.806147816034,8164.024825929487,False
driver,4615.708157020872,8281.36335422634,False
driver,4981.516680383807,8279.548939755596,False
driver,4949.482882340581,8308.69724675316,False
driver,4768.007982361636,8228.068135824953,False
driver,4733.263348500713,8409.21912349477,False
driver,4728.771681274952,8468.234200249542,False
driver,4652.629937292416,8351.713363411065,False
driver,4614.614518312505,8408.689226101053,False
driver,4943.750791181641,8176.000045218217,False
driver,4742.485868463503,8256.645284449676,False
driver,4800.535756550261,8452.359859967966,False
driver,4628.349569739529,8381.664788087322,False
driver,4988.801855774394,8172.038786724334,False
driver,4899.524892568146,8482.332651166565,False
driver,4712.65190230543,8306.165658814565,False
driver,4989.375081615851,8211.666789033361,False
driver,4995.529456276905,8138.088037585045,False
driver,4854.128053990166,8315.639683353746,False
driver,4752.26045464345,8129.315769991901,False
driver,4809.304404452842,8381.198673152703,False
driver,4903.435855680938,8441.209771319007,False
driver,4734.765720726499,8434.4996243315,False
driver,4988.3271688975,8200.871336885888,False
driver,4812.52205111534,8104.646397336848,False
driver,4891.608783457816,8114.501620225051,False
driver,4985.453859671336,8498.145535031219,False
driver,4751.843262807089,8260.729549373937,False
driver,4947.342891153833,8390.779233589954,False
driver,4666.327192046271,8416.16724185103,False
driver,4721.060058341697,8273.746493553583,False
driver,4640.136455614356,8293.806286417273,False
driver,4817.887713642607,8437.942837924029,False
driver,4752.950269921576,8406.934340021946,False
driver,4823.870592406957,8495.981661461814,False
driver,4798.350415416698,8487.896408440713,False
driver,4983.264307403652,8250.607483517428,False
driver,4926.306029402851,8252.945305103762,False
driver,4750.5090688276,8348.146903034829,False
driver,4627.181591016956,8412.08703854965,False
driver,4643.502211848708,8275.017965305644,False
driver,4650.450704777335,8339.338218825462,False
driver,4647.840590767813,8225.775877848026,False
driver,4969.826295535007,8173.102951835579,False
driver,4882.7325361624,8304.491492591147,False
driver,4987.556150511693,8270.746811786927,False
driver,4991.868622557126,8246.196011034353,False
driver,4729.157146721884,8182.010866605598,False
driver,4800.988705290917,8168.974275486065,False
driver,4809.601352663643,8368.397802995061,False
driver,4798.914043904459,8164.652790844862,False
driver,4835.202043067462,8107.544688126961,False
driver,4902.350004864805,8141.716244807608,False
driver,4713.601015385155,8211.805635626739,False
driver,4621.262090903858,8315.023885775698,False
driver,4663.323898525777,8400.733187217907,False
driver,4740.021075593884,8148.018423999866,False
driver,4789.771473380092,8331.813151652166,False
driver,4708.8642134227375,8232.58203625471,False
driver,4913.5709346966905,8221.298159297387,False
driver,4607.301308984545,8362.094166383837,False
driver,4893.015805136411,8338.812047171832,False
driver,4793.8893975214105,8368.881368053806,False
driver,4838.015939688619,8249.967058074508,False
driver,4673.601952436566,8123.466954340258,False
driver,4770.111683575956,8244.661268032349,False
driver,4835.474383610661,8394.226634266344,False
driver,4877.090780326249,8442.310765526825,False
driver,4985.6378288678925,8284.538808232226,False
driver,4647.206767887208,8362.308837305898,False
driver,4686.412675410571,8471.650525036297,False
driver,4693.4341641525125,8131.459388094345,False
driver,4997.462894175442,8179.361289152047,False
driver,4622.974870457125,8460.568314103344,False
driver,4866.74360720231,8225.301838061152,False
driver,4606.527888919428,8155.950023168663,False
driver,4900.509344688913,8373.4263222157,False
driver,4653.337804470028,8293.148390763185,False
driver,4891.068527814675,8475.53016549308,False
driver,4714.2357355337535,8319.714684122791,False
driver,4925.653576548399,8211.425614804655,False
driver,4878.095778572551,8313.42403374623,False
driver,4971.304676437841,8473.496744541975,False
driver,4831.943924280986,8133.364658457434,False
driver,4953.956037057196,8202.643213858459,False
driver,4754.844859070856,8170.484464963366,False
driver,4678.982289445212,8113.062846801815,False
driver,4699.672063394385,8178.474514330768,False
driver,4835.209182944574,8234.27550567051,False
driver,4774.40257995678,8220.949191926118,False
driver,4901.569573947144,8300.771570962788,False
driver,4875.965072704256,8395.3089078378,False
driver,4978.472614827046,8282.212005937985,False
driver,4771.916296015208,8145.845251976672,False
driver,4700.926232735553,8315.313739170206,False
driver,4652.071309358498,8258.965212780731,False
driver,4791.491853153206,8417.491715688842,False
driver,4998.37644574202,8381.318029365415,False
driver,4873.859059831736,8419.507362980661,False
driver,4881.063618415914,8209.29625666173,False
driver,4939.138344636317,8123.7611921071275,False
driver,4929.9781777601065,8489.133882837388,False
driver,4966.058178714407,8340.884486943874,False
driver,4707.120680392215,8288.0339008331,False
driver,4611.856226158628,8196.936253441796,False
driver,4636.92080088502,8345.895942772006,False
driver,4796.341249494001,8102.392542783883,False
driver,4899.646979565494,8397.038465567082,False
driver,4669.336539393827,8286.162937384686,False
driver,4917.089406092886,8228.310896750821,False
driver,4844.482217486871,8140.3204336723265,False
driver,4651.96325058519,8488.145639937407,False
driver,4881.3510521529415,8141.315539591294,False
driver,4823.124346303192,8106.927961136936,False
driver,4802.100710711424,8427.405542786712,False
driver,4998.537268888645,8389.577711209738,False
driver,4824.624702672023,8304.691140781897,False
driver,4767.693094984975,8166.2017370791,False
driver,4986.032332584639,8286.458090871887,False
driver,4959.354009539068,8278.35389206618,False
driver,4856.339009876727,8166.584505606932,False
driver,4675.998236571996,8142.661414392962,False
driver,4823.022844803691,8207.167668930146,False
driver,4728.756540715925,8213.306861419722,False
driver,4846.646582679818,8351.234872697485,False
driver,4624.441432917905,8223.313094912235,False
driver,4969.086644113511,8418.55998672795,False
driver,4799.292526840291,8167.877818566848,False
driver,4632.609615522831,8332.873379992528,False
driver,4848.402728204215,8142.755343292431,False
driver,4739.716642896368,8480.773522159034,False
driver,4698.678204270833,8484.757513847479,False
driver,4665.349606036986,8409.6934790802,False
driver,4794.720084162315,8482.099609854633,False
driver,4612.79428118966,8312.690070412462,False
driver,4837.168503366958,8191.0963163283905,False
driver,4650.247655004152,8354.930571772451,False
driver,4772.35921822143,8447.982508085532,False
driver,4668.514772434181,8302.764922102651,False
driver,4647.039290850295,8407.251723754518,False
driver,4930.108708660027,8407.490938027953,False
driver,4834.530030977672,8276.758859180256,False
driver,4698.263120993175,8420.950103227253,False
driver,4839.686602222666,8189.486424171961,False
driver,4695.114988275056,8490.912566936766,False
driver,4818.701367406028,8375.094411913227,False
driver,4645.369136712462,8182.96064857405,False
driver,4799.23029468068,8203.251429642673,False
driver,4754.388026350338,8359.477217124726,False
driver,4642.829963110199,8318.668933224804,False
driver,4661.212474953605,8178.946092170832,False
driver,4668.134132990393,8269.712435291587,False
driver,4866.037284302713,8477.32276288851,False
driver,4913.744728508535,8363.152363655363,False
driver,4981.00927819356,8334.502003326505,False
driver,4778.444572796588,8258.009446504875,False
driver,4725.512516228651,8130.091367504337,False
driver,4984.040119784687,8196.860362170433,False
driver,4655.977286044524,8372.264351099782,False
driver,4650.952999331338,8306.385653499177,False
driver,4859.735987799914,8228.819929128973,False
driver,4701.882856525236,8343.155903729783,False
driver,4780.755896413134,8140.815635152909,False
driver,4852.195849466036,8104.282587503829,False
driver,4919.267521508501,8411.713615803998,False
driver,4814.109353315868,8355.819548921567,False
driver,4812.909189082479,8229.580675740566,False
driver,4737.993429393045,8418.003641922978,False
driver,4922.7693165327655,8148.540224860667,False
driver,4703.055556416542,8231.389528540205,False
driver,4882.570682377105,8167.134483623472,False
driver,4857.932099977787,8355.770207614898,False
driver,4804.310397774394,8288.30789303007,False
driver,4712.388711555815,8238.03164456233,False
driver,4714.448293848809,8168.021138000602,False
driver,4997.128513257436,8135.886606071622,False
driver,4763.63618882132,8144.015078960644,False
driver,4811.8514850197525,8119.308440447695,False
driver,4600.234349987588,8219.42482513433,False
driver,4957.767433263091,8241.5469102997,False
driver,4947.556603252482,8177.800173470234,False
driver,4769.568097128942,8280.086173747155,False
driver,4828.834409781531,8261.61790614664,False
driver,4872.365514950659,8410.96947985394,False
driver,4788.975445583499,8132.650514655222,False
driver,4720.0872204369725,8289.230635785185,False
driver,4851.532271921353,8188.976949903519,False
driver,4871.114357573735,8375.96150738029,False
driver,4746.612515342274,8168.38213726742,False
driver,4671.620977769134,8358.445906190695,False
driver,4794.254289890173,8168.236041206644,False
driver,4825.164400476764,8274.92746900739,False
driver,4695.771568020773,8195.267466701145,False
driver,4765.725507117719,8345.167938097,False
driver,4605.85897405666,8485.050402684921,False
driver,4895.05988100291,8172.824447233144,False
driver,4986.630860505318,8367.283126702692,False
driver,4803.838769521592,8105.305790477335,False
driver,4926.307841104581,8133.7430830106905,False
driver,4845.92191783521,8255.677047029916,False
driver,4770.183446433175,8280.750813699504,False
driver,4893.942563420525,8328.41444459652,False
driver,4915.746449649896,8282.286047093312,False
driver,4964.938471281094,8443.193957299556,False
driver,4796.358794417012,8447.59140568002,False
driver,4781.504156847814,8480.954979450806,False
driver,4646.624376206182,8367.58347967408,False
driver,4923.728973053746,8442.953203602176,False
driver,4996.814972497352,8192.024297001297,False
driver,4687.530584272545,8462.887701983676,False
driver,4744.161628949242,8240.96058644064,False
driver,4780.64362436995,8471.772733613137,False
driver,4906.330626890598,8296.57219364827,False
driver,4613.656219114439,8185.966149511224,False
driver,4849.496663009334,8380.076899831654,False
driver,4823.539710228461,8423.66064508769,False
driver,4711.793628030843,8370.10239265548,False
driver,4925.316759239468,8150.799678530773,False
driver,4812.473216193544,8106.586572820775,False
driver,4608.952692409239,8380.79235215857,False
driver,4711.841426093035,8398.13975415189,False
driver,4814.651894007388,8349.560779142505,False
driver,4664.956294987659,8438.88539211421,False
driver,4613.069492154123,8437.91982766128,False
driver,4825.851027005572,8230.184229296194,False
driver,4824.626150447594,8497.051462017123,False
driver,4746.515475196102,8266.329394029774,False
driver,4850.913711341983,8142.218906890088,False
driver,4977.389991922409,8260.253110461954,False
driver,4983.671580183975,8297.20245859293,False
driver,4608.294147033235,8161.688812369983,False
driver,4875.165640122219,8293.174825705306,False
driver,4662.380638002366,8192.474996430572,False
driver,4852.102559985097,8205.456222547857,False
driver,4895.83034335779,8363.913152476865,False
driver,4932.740871309274,8436.466439189833,False
driver,4834.341655906481,8157.5923571515905,False
driver,4980.3453639929385,8322.1779312746,False
driver,4880.695889462049,8380.220614414327,False
driver,4639.516712978943,8248.947478230566,False
driver,4753.245072516331,8355.849467214042,False
driver,4814.2026202113775,8434.697134178561,False
driver,4857.539397001248,8479.484934123184,False
driver,4838.596167172768,8385.7609045848,False
driver,4903.904134604959,8292.156527537132,False
driver,4808.480670324216,8483.768943151737,False
driver,4791.030392429401,8121.608118972984,False
driver,4934.598718526116,8173.217845167278,False
driver,4651.412272151407,8401.74250326844,False
driver,4889.719093614613,8478.630531505349,False
driver,4626.914967820399,8114.248387551646,False
driver,4604.648411119957,8296.903475823878,False
driver,4719.207364291381,8188.024925723326,False
driver,4680.5675237742,8453.307029594342,False
driver,4719.791965623785,8379.62371416437,False
driver,4806.557448559269,8309.502667027364,False
driver,4676.464145748967,8189.950283366594,False
driver,4831.778734975972,8270.329271347911,False
driver,4855.052048548094,8377.197108828987,False
driver,4756.781025426504,8297.00319962628,False
driver,4958.290536914364,8346.689819153684,False
driver,4848.3557022135,8413.411422161078,False
driver,4806.181727984517,8480.25628981751,False
driver,4763.045340405289,8301.462573710103,False
driver,4776.051562926935,8226.487930075184,False
driver,4709.884895306556,8208.288333548619,False
driver,4847.912902209876,8436.902087792818,False
driver,4872.410420830564,8402.616570328093,False
driver,4686.072175957808,8293.976311519253,False
driver,4711.095900685215,8205.993231198121,False
driver,4762.388898056459,8263.769082971972,False
driver,4777.784272836219,8163.545110246169,False
driver,4615.944465410754,8163.754036480802,False
driver,4966.94621633649,8262.059721628562,False
driver,4712.564635347081,8170.048541745893,False
driver,4716.87237503902,8455.808041434451,False
driver,4984.056426051325,8252.00999163655,False
driver,4917.8257320276025,8326.59691709682,False
driver,4747.805089368068,8378.247611346336,False
driver,4798.27594149287,8330.796838953887,False
driver,4789.866074323023,8432.342172982395,False
driver,4716.447184428758,8429.646683797764,False
driver,4614.092702365511,8116.730699201999,False
driver,4870.405243208863,8404.46674755161,False
driver,4985.553193929216,8324.738846901266,False
driver,4620.665339395191,8114.031966317196,False
driver,4815.063567223664,8400.648304023276,False
driver,4747.267910573578,8140.679164170377,False
driver,4772.862106825683,8178.530758069733,False
driver,4692.761546428152,8445.520231730687,False
driver,4606.205865711201,8301.08953534089,False
driver,4931.359821715113,8325.801126915785,False
driver,4692.813854239912,8394.448005754966,False
driver,4972.198669151975,8330.837760008353,False
driver,4930.032461131273,8186.065156577613,False
driver,4900.610727305837,8345.59878430419,False
driver,4806.421631497165,8138.083251626062,False
driver,4742.624921683862,8177.5248857715715,False
driver,4615.953724010841,8370.949290731129,False
driver,4802.7526461141215,8457.225698219043,False
driver,4700.761339803193,8436.965409613158,False
driver,4630.346772995572,8372.393086574126,False
driver,4961.791758765441,8212.375199486849,False
driver,4708.64013460782,8414.556859035638,False
driver,4966.6531521754005,8390.0218422361,False
driver,4696.915450841635,8138.767158237946,False
driver,4758.145459282055,8491.912889576457,False
driver,4932.196234210024,8211.03013953901,False
driver,4940.387409572017,8323.032486080347,False
driver,4856.555530156644,8165.89837181018,False
driver,4746.007898170054,8259.195695956349,False
driver,4705.324651024597,8429.655438392623,False
driver,4628.723705896002,8300.309364325956,False
driver,4746.112415475309,8108.4639211436925,False
driver,4707.213639560001,8422.797192490545,False
driver,4730.481852955798,8277.51514430943,False
driver,4760.765390647546,8213.29515946839,False
driver,4859.879771525114,8456.588394115512,False
driver,4991.865077315274,8342.466435660937,False
driver,4716.408917275147,8141.591707375911,False
driver,4838.550482991306,8460.697989612445,False
driver,4943.035080327441,8472.013001776526,False
driver,4600.474271597999,8163.717135647721,False
driver,4819.957792754505,8376.922496333998,False
driver,4772.879659280515,8222.572131836852,False
driver,4873.730848206468,8236.232667147171,False
driver,4600.849899508081,8144.104359587678,False
driver,4947.171764697862,8418.286285279766,False
driver,4962.108342561922,8434.671402938278,False
driver,4851.513674756786,8439.928666097894,False
driver,4747.805175210574,8459.395628216927,False
driver,4888.842129310422,8138.924816012558,False
driver,4806.853645817851,8217.258903670741,False
driver,4990.516598893174,8287.552630161235,False
driver,4698.72469822046,8177.986828050828,False
driver,4860.433404174273,8320.684138987916,False
driver,4726.473186188385,8186.425850552484,False
driver,4804.844520238829,8159.298337684428,False
driver,4675.603948247106,8270.254872479292,False
driver,4620.513545678688,8259.751542292597,False
driver,4757.942194911199,8185.636029368806,False
driver,4975.925668317264,8123.7419404155125,False
driver,4629.037278608587,8257.672672199635,False
driver,4894.921998707377,8301.459789356904,False
driver,4726.484340063461,8256.916988166426,False
driver,4690.717031491116,8126.976450184049,False
driver,4851.634227931378,8388.191520525339,False
driver,4930.736945978271,8110.330088976259,False
driver,4675.682235075785,8340.102892184674,False
driver,4687.397296160918,8452.377465531968,False
driver,4965.6464458222845,8314.053396966496,False
driver,4702.405062326415,8165.392240336499,False
driver,4945.8050979710115,8225.870076107676,False
driver,4639.040333480347,8279.992019079535,False
driver,4723.32969049792,8241.687381297952,False
driver,4711.358464970759,8162.997616985387,False
driver,4755.414308282396,8384.48201526757,False
driver,4932.965799002793,8179.117801896823,False
driver,4927.246071051983,8360.377444473583,False
driver,4610.567516417391,8125.3239339001775,False
driver,4622.086585787742,8113.187108937388,False
driver,4821.709667725896,8284.873570985223,False
driver,4792.350682701768,8170.538450131311,False
driver,4935.458623491371,8318.034939135565,False
driver,4897.837207739011,8406.601734071479,False
driver,4761.103211804175,8376.872008290946,False
driver,4620.626258141378,8267.325065829782,False
driver,4762.431168627677,8173.304101661905,False
driver,4870.1420303990535,8316.554972083764,False
driver,4854.4354770715045,8159.266465779117,False
driver,4641.518767757702,8429.60798104808,False
driver,4703.672385350757,8313.90808877271,False
driver,4795.721240942017,8350.452319208644,False
driver,4746.033911348743,8365.845673779048,False
driver,4730.539859621941,8139.9817702242435,False
driver,4769.299976665937,8350.425237399231,False
driver,4863.750129428575,8129.243698914311,False
driver,4750.395692414769,8316.336880106513,False
driver,4835.619642442618,8465.619137187294,False
driver,4803.756993790092,8151.023931741686,False
driver,4779.118522235903,8353.8007678164,False
driver,4909.672706483136,8201.05870282122,False
driver,4949.218406670027,8483.021875992685,False
driver,4714.12164148742,8462.57449784753,False
driver,4855.329518896845,8157.047589420842,False
driver,4974.75072746293,8246.693964160539,False
driver,4751.166731613977,8386.58600198121,False
driver,4932.698336227528,8254.282129066865,False
driver,4977.268781982286,8211.223855319746,False
driver,4875.851838512776,8260.451155247425,False
driver,4727.880487738779,8101.752910908183,False
driver,4770.044315941461,8483.090766641219,False
driver,4912.937847231675,8314.051738662574,False
driver,4983.691514375789,8342.911705759789,False
driver,4973.14774352354,8218.644852506512,False
driver,4960.7120094539005,8235.35288466269,False
driver,4969.435520284273,8482.074642572883,False
driver,4880.510537693628,8369.0020623027,False
driver,4947.6512069581,8128.697858751713,False
driver,4629.842794823047,8321.934076982263,False
driver,4808.668860737384,8368.134402190673,False
driver,4988.288433743102,8113.685268021363,False
driver,4754.714444284693,8349.306592818142,False
driver,4986.616647519968,8198.232821103586,False
driver,4998.9281953105865,8210.191127563283,False
driver,4653.939466277019,8210.68352147605,False
driver,4617.513919184849,8261.497475555858,False
driver,4695.6950321118375,8416.391238303382,False
driver,4739.096780087712,8195.559733236918,False
driver,4931.28642526434,8146.243186178848,False
driver,4673.223998499352,8222.807196146337,False
driver,4898.712683737446,8479.518126703633,False
driver,4644.741688454588,8222.06080113288,False
driver,4616.772534831434,8446.470582223545,False
driver,4766.9264077032,8443.495340487107,False
driver,4917.83431261509,8339.749612251499,False
driver,4858.530957936389,8248.782695644974,False
driver,4817.758507116218,8121.195771319312,False
driver,4724.337669787203,8141.987029669351,False
driver,4796.624093797081,8453.724101324035,False
driver,4680.227968609142,8401.467142013964,False
driver,4637.319700459038,8150.665901497757,False
driver,4937.177906646928,8346.459634998399,False
driver,4634.7834806485835,8178.708555082356,False
driver,4677.1652972778065,8456.255542732197,False
driver,4871.491624539083,8104.759975742618,False
driver,4710.669529372745,8422.617520162668,False
driver,4706.181103234754,8297.864480089078,False
driver,4708.636764702633,8351.947968752907,False
driver,4638.417452358686,8384.335908591636,False
driver,4680.342393317139,8390.017728391082,False
driver,4802.225254073916,8203.129162032263,False
driver,4945.0432471435915,8486.793399278067,False
driver,4996.027575893002,8332.350558011856,False
driver,4869.026223854265,8305.39596598347,False
driver,4669.11403247198,8336.399485034206,False
driver,4812.356788336563,8408.766997335551,False
driver,4769.538763654326,8300.25120913791,False
driver,4761.598397550287,8196.367912335665,False
driver,4902.393577511596,8258.245911490794,False
driver,4686.007101971825,8311.596945755497,False
driver,4999.133503475491,8126.334522110317,False
driver,4665.768778596576,8118.264248889127,False
driver,4729.549936191259,8376.880878762815,False
driver,4825.790254953531,8274.074707773209,False
driver,4782.305422981674,8272.646258173158,False
driver,4915.677093423488,8229.68288512167,False
driver,4814.5927455700075,8121.48387839221,False
driver,4724.673110431327,8374.418400411647,False
driver,4623.349716093782,8477.22743929359,False
driver,4708.902059246688,8362.20895025771,False
driver,4602.1129860447345,8113.5843548561415,False
driver,4994.111071159417,8379.204161147907,False
driver,4761.545731064796,8422.060149086687,False
driver,4962.693762760721,8128.497708136706,False
driver,4941.2431095820975,8109.222911931878,False
driver,4838.126863543459,8330.607866506069,False
driver,4633.559335664985,8293.418393700385,False
driver,4812.03261296895,8260.82104700698,False
driver,4913.977103886641,8285.66203633309,False
driver,4673.502086565325,8239.435450906252,False
driver,4600.307133269976,8375.895026556018,False
driver,4880.360632492518,8484.279181687129,False
driver,4994.755308330703,8333.242396497148,False
driver,4669.182270158577,8454.774773892048,False
driver,4950.943261913375,8120.969426626611,False
driver,4630.941756812908,8180.656584632207,False
driver,4930.9194609774995,8251.676317223544,False
driver,4616.678060654479,8420.121978925605,False
driver,4656.2375376074915,8151.2012521083325,False
driver,4747.781584513584,8419.501471127644,False
driver,4655.520030011141,8173.111588695196,False
driver,4834.184303200435,8303.337652675134,False
driver,4758.147798623207,8319.131547578581,False
driver,4912.332001957395,8326.64690723019,False
driver,4666.41709489972,8187.843481615537,False
driver,4637.769206119628,8175.576994874785,False
driver,4798.96385135297,8146.582722607961,False
driver,4874.706637018912,8464.085198997569,False
driver,4999.088280011537,8457.294864668396,False
driver,4823.748949827736,8180.811202999888,False
driver,4746.716779077419,8247.60981935074,False
driver,4863.547118126483,8186.794477132058,False
driver,4813.094179463466,8408.012840097032,False
driver,4621.1976168556785,8254.216393184479,False
driver,4646.709015612699,8440.117261019588,False
driver,4721.176561798493,8290.648446102101,False
driver,4914.523617613602,8367.453360663709,False
driver,4666.0084421005495,8310.044009718255,False
driver,4916.12835495817,8495.349236923192,False
driver,4615.125807847751,8291.621209846138,False
driver,4899.908154617263,8429.942851533388,False
driver,4824.636383271934,8180.264073200933,False
driver,4843.0172394770725,8444.71405872359,False
driver,4768.026842634433,8393.878438644302,False
driver,4604.731433491491,8140.261173456587,False
driver,4900.4365308556535,8306.57871105818,False
driver,4852.961760851611,8432.354163270023,False
driver,4755.847733612559,8352.528057514584,False
driver,4951.019449238768,8309.284480424107,False
driver,4783.715950507914,8171.333088309113,False
driver,4932.515248224739,8122.818870146912,False
driver,4965.673227469179,8421.624436094336,False
driver,4888.085591575777,8417.333115530868,False
driver,4850.68354822846,8302.654569532055,False
driver,4879.180009993131,8465.489801977588,False
driver,4667.23264430923,8207.271527822462,False
driver,4745.735953548232,8329.83697442108,False
driver,4767.525493887947,8363.766124033966,False
driver,4641.321910232643,8374.356831458403,False
driver,4911.561905527098,8172.258295308367,False
driver,4758.468126879401,8128.856677437621,False
driver,4841.538480099437,8164.35910066157,False
driver,4845.926961401758,8132.12348993692,False
driver,4775.770011330067,8133.675764437847,False
driver,4973.124644315867,8133.303469050826,False
driver,4849.083957187711,8116.10292070878,False
driver,4651.077284595971,8154.176117889536,False
driver,4927.533783508765,8419.897204444213,False
driver,4926.707497099188,8106.754690217588,False
driver,4975.432081425299,8406.408875836727,False
driver,4886.067990953583,8499.68372633439,False
driver,4720.907545395886,8322.896191054944,False
driver,4839.886956911218,8279.530742107536,False
driver,4886.253716585049,8247.162983427397,False
driver,4618.39423964553,8175.184941149994,False
driver,4618.370625516706,8319.885706650612,False
driver,4970.421264511011,8440.920122659998,False
driver,4750.128636766519,8368.55469704935,False
driver,4818.841891600946,8408.754527471001,False
driver,4743.127641566807,8264.009274713622,False
driver,4985.308859820213,8299.216545505593,False
driver,4780.236423739118,8473.971107643663,False
driver,4881.115298005087,8481.858583518184,False
driver,4755.773779775531,8493.543187766014,False
driver,4946.648205683881,8483.100436417802,False
driver,4874.955645794077,8346.215457196782,False
driver,4630.481766664288,8167.749128519345,False
driver,4811.890499087909,8143.322644762545,False
driver,4889.041952299765,8387.827145113088,False
driver,4794.172229103312,8176.262485386534,False
driver,4710.4461357278215,8116.58596372233,False
driver,4692.108277113931,8305.254904908916,False
driver,4784.453534575035,8438.50034059965,False
driver,4956.4200603235995,8150.910905948685,False
