type,x,y,paired
driver,4890.294967884443,8390.310732572578,False
driver,4654.649302197513,8394.287876829616,False
driver,4924.103380830012,8213.91590703001,False
driver,4732.370425750787,8213.484838814884,False
driver,4753.379679087011,8373.642715363483,False
driver,4737.086209157541,8325.733769106633,False
driver,4926.9953095574265,8189.993795681101,False
driver,4994.67975460331,8153.488143201369,False
driver,4610.16482437888,8284.144039108074,False
driver,4954.005647611295,8380.593014851134,False
driver,4752.918845810934,8454.69593047573,False
driver,4632.079966911829,8135.532253087325,False
driver,4745.208967889162,8436.589045686147,False
driver,4969.908756753838,8390.50813228119,False
driver,4642.338204462126,8141.129744872659,False
driver,4829.36547263346,8493.81015387351,False
driver,4864.426589433144,8206.364575545256,False
driver,4951.220779252683,8277.20737314718,False
driver,4880.063291364738,8360.942092155083,False
driver,4626.849794881964,8184.904975770578,False
driver,4612.864847437664,8274.544602854208,False
driver,4738.90646307736,8242.331321732465,False
driver,4915.6590107827915,8217.847743079285,False
driver,4938.472997922681,8322.784897660651,False
driver,4974.848858961164,8389.573179371624,False
driver,4836.466529381647,8168.54667953697,False
driver,4607.047788168654,8357.305387766046,False
driver,4800.312120880943,8469.098245553387,False
driver,4940.860636971072,8270.35503188785,False
driver,4834.172831788552,8115.641283829156,False
driver,4957.7242507571,8141.710104617159,False
driver,4659.320659773161,8415.569878060393,False
driver,4961.854609175524,8137.09977738006,False
driver,4842.254951527861,8485.04725880231,False
driver,4782.260061831151,8190.199222762056,False
driver,4811.849866944068,8261.31383433791,False
driver,4722.307561911503,8386.715186362899,False
driver,4671.040356988872,8419.489347194927,False
driver,4932.722126017687,8315.118716912611,False
driver,4931.236936467479,8248.642404056407,False
driver,4996.829774445827,8499.935593114978,False
driver,4968.584239665355,8267.440129745455,False
driver,4652.112219338562,8137.019768499879,False
driver,4783.759013509227,8114.0776450733365,False
driver,4646.101678088125,8439.509270378527,False
driver,4989.330030111325,8379.970097846832,False
driver,4881.355739663355,8207.324986092492,False
driver,4715.951281101912,8398.747666715524,False
driver,4912.431103405976,8389.583883504574,False
driver,4972.486919464484,8473.52483865879,False
driver,4891.878762613687,8446.37039829206,False
driver,4888.510017225006,8170.25229402225,False
driver,4632.466635428152,8323.614314146918,False
driver,4666.7686876318,8260.685527146647,False
driver,4853.5846031239425,8191.83295671457,False
driver,4650.493179760677,8326.84670683083,False
driver,4986.8792300870155,8406.508441935592,False
driver,4967.9636344204755,8310.4457575768,False
driver,4805.933009221696,8283.018588930114,False
driver,4867.753145512262,8198.725940028,False
driver,4993.240631264786,8245.252945361377,False
driver,4891.042370783559,8136.069993667899,False
driver,4734.014243066501,8385.200859752735,False
driver,4751.032694344091,8164.429223280102,False
driver,4890.669954475035,8425.850568913227,False
driver,4870.11310116197,8457.633183491807,False
driver,4962.122519936589,8419.94720603943,False
driver,4923.621602183482,8264.645464909861,False
driver,4653.752303402186,8152.456112099813,False
driver,4906.857066204321,8263.011369177713,False
driver,4766.775770997331,8130.267003099618,False
driver,4728.751530153307,8244.031972976514,False
driver,4710.536393825218,8400.388893158015,False
driver,4947.904977621771,8368.528316539287,False
driver,4853.88458492006,8190.582716545667,False
driver,4970.843238554025,8281.45445456148,False
driver,4930.787964069953,8353.98335442384,False
driver,4746.150382430601,8280.963612496154,False
driver,4806.755063368666,8405.34231519981,False
driver,4905.556777775244,8174.178029773941,False
driver,4917.257339190725,8285.581425998835,False
driver,4943.927928165603,8481.710554293866,False
driver,4893.176151367006,8345.156340464197,False
driver,4711.172528581472,8155.656586289559,False
driver,4812.723386886087,8429.877920220682,False
driver,4812.423194673629,8195.041581057329,False
driver,4885.134484111138,8309.304130039403,False
driver,4759.728956937959,8197.733229378413,False
driver,4796.396528795089,8453.3274927786,False
driver,4876.517934357781,8446.349426816705,False
driver,4864.154395033452,8214.225778578715,False
driver,4666.01518040379,8148.244073819443,False
driver,4782.459565952345,8496.16850225209,False
driver,4640.827556015242,8288.184314842118,False
driver,4605.536506937996,8416.460435656574,False
driver,4648.684072550929,8213.743424707724,False
driver,4886.52331030944,8135.353366780337,False
driver,4689.007076514157,8106.456598361916,False
driver,4868.273392279797,8348.411418702162,False
driver,4684.813560548399,8443.48313871397,False
driver,4832.842729671765,8403.025604746133,False
driver,4624.426249538604,8415.15912639475,False
driver,4937.3684326133025,8346.63654873618,False
driver,4858.075851126418,8333.506032542427,False
driver,4836.912783199651,8259.979639157436,False
driver,4789.186942796739,8447.493291110162,False
driver,4784.796053766215,8276.140448971693,False
driver,4656.437986598261,8441.594190048534,False
driver,4856.540024449985,8285.708821362372,False
driver,4757.316653057767,8299.796686866342,False
driver,4821.689434544582,8194.022793477743,False
driver,4788.5425303516295,8140.37318640744,False
driver,4795.78245488854,8467.846883442448,False
driver,4804.050205010718,8327.507013005947,False
driver,4961.141528971146,8474.025443780469,False
driver,4818.336037352503,8393.741202959163,False
driver,4804.329957428272,8334.621688771991,False
driver,4713.331405113886,8330.156385926814,False
driver,4773.821068249613,8107.900992353206,False
driver,4946.5636160132435,8336.37818081315,False
driver,4937.1328439204435,8338.773987873794,False
driver,4858.643692911769,8497.897099133093,False
driver,4606.916269753387,8311.870278919745,False
driver,4808.069683880524,8296.910710667622,False
driver,4915.584091932567,8392.264371958345,False
driver,4929.0256471325165,8288.05563138367,False
driver,4992.486066177028,8130.265895622829,False
driver,4744.388677290212,8334.1107128903,False
driver,4885.236281137495,8207.97566691076,False
driver,4668.2746158684895,8109.722717690814,False
driver,4726.013174167529,8356.185348650988,False
driver,4626.385088372512,8479.271515017128,False
driver,4823.742792621213,8426.703823485348,False
driver,4876.903279226448,8259.58576827344,False
driver,4615.795179654284,8145.485954755777,False
driver,4779.95576389333,8311.124824300174,False
driver,4898.089690278032,8456.114457450574,False
driver,4976.930513750543,8465.034471173334,False
driver,4740.335012476549,8146.495186860106,False
driver,4632.6455683207205,8482.787362810104,False
driver,4711.016394198593,8490.07793421564,False
driver,4822.087979984761,8466.597134554093,False
driver,4853.872921864525,8112.173715616065,False
driver,4934.224750412322,8379.431006022232,False
driver,4718.423134542035,8427.284485293281,False
driver,4756.536161148039,8333.99781033814,False
driver,4807.9393921949595,8282.701279495453,False
driver,4988.161288943889,8476.290805401008,False
driver,4925.435591229686,8422.301108523296,False
driver,4920.9830265318105,8321.292126600973,False
driver,4686.713589864173,8439.22315549586,False
driver,4825.388179674825,8461.560610787692,False
driver,4734.3412507408175,8318.53946472833,False
driver,4991.575432828228,8421.555023816969,False
driver,4622.495767080292,8197.249382563445,False
driver,4664.198098466104,8350.30382661531,False
driver,4679.1117936394685,8468.266482811607,False
driver,4692.38795737361,8185.776393336331,False
driver,4742.777734121131,8130.974667968395,False
driver,4958.611306731793,8400.651840722512,False
driver,4760.505206439497,8114.746538499062,False
driver,4927.484134793981,8225.77537757527,False
driver,4925.191932621209,8248.765143439938,False
driver,4707.351631643397,8198.67388599156,False
driver,4698.181347671365,8130.205052268818,False
driver,4952.528349861754,8106.902876744895,False
driver,4957.318379134386,8371.545181647953,False
driver,4654.523930934556,8395.487898340098,False
driver,4893.324102921762,8176.281676604872,False
driver,4684.137078531682,8475.304615562904,False
driver,4644.266743198437,8264.932111789656,False
driver,4945.122133798906,8491.55728055169,False
driver,4636.008726490268,8252.530136874797,False
driver,4900.885618420994,8295.04203493878,False
driver,4833.269841068385,8455.54294410564,False
driver,4814.0791779716565,8433.09623324659,False
driver,4922.062318227624,8389.80777823514,False
driver,4887.362466290948,8140.843685613302,False
driver,4864.748272949906,8417.80479164925,False
driver,4703.7109718263,8190.844333821362,False
driver,4711.643469605425,8236.93257852114,False
driver,4902.417691257286,8161.16617901226,False
driver,4632.5656871599285,8495.636137300191,False
driver,4823.701341397915,8167.423228831216,False
driver,4912.916699285699,8457.497243903803,False
driver,4986.590573880095,8284.277403245125,False
driver,4717.01226417513,8477.590993328065,False
driver,4803.040223682049,8391.41124844324,False
driver,4660.8307161485345,8438.146588066866,False
driver,4877.467559614819,8376.35285206131,False
driver,4699.2449701777705,8226.489046090393,False
driver,4884.635615508154,8467.003869267686,False
driver,4897.909513722939,8118.314898974985,False
driver,4798.306957705376,8215.281190028776,False
driver,4951.061528289049,8425.69362413163,False
driver,4760.6428980199125,8424.384023915616,False
driver,4670.137205296027,8281.177489192043,False
driver,4769.820188103257,8327.804375767566,False
driver,4984.424979904127,8117.06106959063,False
driver,4604.738381348305,8377.039776914688,False
driver,4834.074873195073,8489.104632232289,False
driver,4691.468018524161,8365.071128720605,False
driver,4845.8512219934755,8137.974850716726,False
driver,4701.470493219253,8231.19303065185,False
driver,4933.062179147638,8206.333282242234,False
driver,4915.195973295388,8493.682577979129,False
driver,4837.118029660491,8164.389186815018,False
driver,4950.654142594836,8258.839296318183,False
driver,4611.366544514242,8211.084014903723,False
driver,4639.603062698088,8307.14136782993,False
driver,4903.81682186749,8178.997852081897,False
driver,4947.983600120737,8245.220991412278,False
driver,4843.6733730062415,8128.046893656461,False
driver,4647.647856730827,8491.65271455932,False
driver,4955.340003804195,8444.222794874308,False
driver,4673.676066393176,8178.869253353008,False
driver,4964.134475817246,8171.655814132086,False
driver,4944.967955615168,8285.74294663249,False
driver,4947.442540445237,8261.683190204809,False
driver,4613.401755160845,8296.906687766328,False
driver,4668.929374548476,8396.089980559602,False
driver,4662.654065320122,8482.316824253221,False
driver,4728.454651344069,8341.956448525381,False
driver,4940.824149747619,8202.371859475299,False
driver,4671.436155909364,8140.928549296715,False
driver,4979.123359075992,8176.688301463472,False
driver,4756.215727085674,8380.33035271874,False
driver,4998.411134530996,8102.99381141805,False
driver,4798.415832074626,8398.532895351473,False
driver,4991.949250529156,8360.285115429344,False
driver,4789.106703765663,8275.884748465021,False
driver,4903.441923740978,8192.408203337312,False
driver,4924.052989687905,8319.55863815702,False
driver,4644.356235978043,8100.7987156923655,False
driver,4845.881248093993,8209.80595573577,False
driver,4909.007097398173,8412.743171320324,False
driver,4946.690198669732,8377.019030375213,False
driver,4651.8402804895495,8336.839140835287,False
driver,4857.979553030407,8328.549584122222,False
