type,x,y,paired
driver,4745.7243111129865,8471.00790364005,False
driver,4779.7509335767145,8344.000053914748,False
driver,4970.327064050976,8113.456640011689,False
driver,4758.029290259925,8200.49044992967,False
driver,4656.318190576464,8101.655441622634,False
driver,4950.959476590345,8499.325087920843,False
driver,4705.427783670002,8108.282363564482,False
driver,4838.362167935447,8118.020186874841,False
driver,4745.236706242499,8398.507792342685,False
driver,4615.830486510292,8457.027935438911,False
driver,4730.623546666131,8477.244306078828,False
driver,4621.032188225294,8466.876690398209,False
driver,4781.047701397843,8418.952467353645,False
driver,4605.477961127797,8274.468090083887,False
driver,4819.531442836118,8309.90045485689,False
driver,4922.195898488197,8460.325129358283,False
driver,4671.13094179407,8214.083831561817,False
driver,4763.888658328277,8334.649773148769,False
driver,4915.511397609802,8443.028999780961,False
driver,4667.841300021398,8376.913201065967,False
driver,4621.60877999447,8217.567899561727,False
driver,4924.580205382522,8202.285655379352,False
driver,4733.904238729109,8380.890365048504,False
driver,4946.247948026842,8472.890461460582,False
driver,4878.10060611667,8328.377611051726,False
driver,4879.099793488088,8343.16605361946,False
driver,4753.695887677796,8294.651902728274,False
driver,4976.0672641101555,8464.780632312288,False
driver,4704.649360109099,8103.073138352728,False
driver,4785.708460289477,8141.903239389316,False
driver,4653.864597920656,8401.442807702768,False
driver,4959.601578491612,8209.181066562038,False
driver,4998.295447121578,8382.207260943105,False
driver,4640.122839008183,8465.07947005772,False
driver,4663.846480093691,8251.926076787813,False
driver,4938.886366009313,8177.3025969289365,False
driver,4646.746920552841,8136.059144432603,False
driver,4910.433412799777,8449.787910384373,False
driver,4824.246661312065,8466.06105717661,False
driver,4854.393802851729,8447.419264986987,False
driver,4793.561817098342,8353.022130470617,False
driver,4611.8641498924035,8150.973277925337,False
driver,4786.023866599458,8381.926086263446,False
driver,4889.480845044126,8268.508090609812,False
driver,4982.943028515753,8492.944200959826,False
driver,4697.250009577331,8307.900808528226,False
driver,4834.5113317501255,8208.480057730138,False
driver,4608.4771112036915,8322.751295217497,False
driver,4630.140138278437,8489.595520036031,False
driver,4948.201677937029,8269.133315931229,False
driver,4905.51353551077,8317.997152302554,False
driver,4917.044250480883,8208.07198145265,False
driver,4941.155660202472,8355.46769013157,False
driver,4668.345795198096,8226.261463713205,False
driver,4675.720340906584,8375.332870380396,False
driver,4835.4188163854105,8239.788174851534,False
driver,4981.76727051187,8374.484490386449,False
driver,4979.880070153453,8414.615023267104,False
driver,4897.317190887121,8177.475547089557,False
