type,x,y,paired
driver,4908.12263009512,8224.240314798819,False
driver,4903.889237068731,8197.088350788013,False
driver,4898.745501537668,8207.27804801779,False
driver,4896.784618560813,8203.934007860606,False
driver,4910.621274499721,8173.471710598463,False
driver,4930.612533286559,8173.467293034194,False
driver,4907.983022325311,8179.484638491189,False
driver,4871.31077859597,8211.667579426427,False
driver,4918.6751333328275,8195.147440057033,False
driver,4911.852449334628,8248.232847558196,False
driver,4895.047027205714,8214.491421580857,False
driver,4898.439269137692,8213.138032767962,False
driver,4925.755575474159,8170.37364139882,False
driver,4911.176320762318,8177.63685124404,False
driver,4909.179682996406,8233.95261368205,False
driver,4938.276459460882,8213.90611797595,False
driver,4908.096367875763,8221.82201463099,False
driver,4876.212109745504,8192.689732350751,False
driver,4893.8707292876625,8190.212466404921,False
driver,4902.521444794411,8197.483392116708,False
driver,4906.048849554771,8220.334661708226,False
driver,4887.435972100285,8200.667632855924,False
driver,4874.601133366977,8198.20935846627,False
driver,4923.441619123607,8216.608535009791,False
driver,4910.09400626575,8182.015160161804,False
driver,4891.580704012258,8196.42145002404,False
driver,4859.34297452895,8220.011946778492,False
driver,4913.434917121697,8187.24673004255,False
driver,4897.554043060875,8208.824532632148,False
driver,4925.82634779068,8272.442152693235,False
driver,4877.63496984477,8161.676902124507,False
driver,4908.566715418259,8189.992686483293,False
driver,4913.7191240523825,8187.289826306582,False
driver,4876.052878793035,8200.961935959755,False
driver,4888.757485226877,8197.239138194715,False
driver,4929.956101948542,8198.070874857367,False
driver,4886.605123018395,8217.068376436608,False
driver,4891.304994803105,8238.444048038451,False
driver,4914.580628830324,8209.26883405786,False
driver,4917.796820937624,8203.663696252012,False
driver,4897.760790571344,8170.417876405942,False
driver,4887.180904532111,8217.86931927172,False
driver,4866.718543663985,8197.507999302608,False
driver,4914.224191335771,8208.688009993373,False
driver,4891.304383782747,8204.555586937187,False
driver,4893.870447863518,8187.433153017522,False
driver,4863.279875738059,8191.730652204059,False
driver,4892.840435651051,8215.08518683266,False
driver,4902.857815244325,8189.422612352951,False
driver,4892.661961023974,8191.289152282437,False
driver,4916.8233093004965,8223.727252159875,False
driver,4874.875758202675,8206.212677921412,False
driver,4909.519666491145,8167.585493712149,False
driver,4888.738218358397,8209.762281407844,False
