type,x,y,paired
driver,4888.793988288527,8206.079863020954,False
driver,4927.283005247522,8177.2800006393,False
driver,4860.785496617678,8209.860368098425,False
driver,4931.664782988075,8204.23806424226,False
driver,4893.798651099365,8163.637663827892,False
driver,4922.193124399301,8192.091384439911,False
driver,4908.259985918713,8210.77605972158,False
driver,4905.369220293203,8180.402256424313,False
driver,4918.763872997795,8187.730272048886,False
driver,4916.113099013245,8199.540511248499,False
driver,4948.548724878658,8179.081280726784,False
driver,4896.835499888246,8194.495467075954,False
driver,4865.624787742873,8164.826908675208,False
driver,4909.829334937133,8214.721124276215,False
driver,4892.955689002611,8203.594252954172,False
driver,4920.934550581971,8189.647120756035,False
driver,4921.081096862727,8218.714640632546,False
driver,4888.686778910923,8186.568788460317,False
driver,4934.450217211914,8155.819296701878,False
driver,4915.639412911888,8206.111156813815,False
driver,4902.494345249754,8194.022956117748,False
driver,4887.524076303538,8183.46675394837,False
driver,4890.244137941591,8197.823266142685,False
driver,4918.914211983187,8205.584911565591,False
driver,4896.380666992982,8182.612873248377,False
driver,4867.794241599832,8204.286300437543,False
driver,4877.802775017637,8198.498096410167,False
driver,4885.138934507526,8189.047669870771,False
driver,4891.579422837395,8205.523224588882,False
driver,4922.627156455864,8204.295272963249,False
driver,4886.497417787106,8239.099979648006,False
driver,4929.369345240836,8198.710128382021,False
driver,4902.698792320089,8254.08398350598,False
driver,4911.4635100709065,8209.742759824312,False
driver,4898.548574731692,8214.751164843241,False
driver,4888.106520123112,8165.561830220505,False
driver,4851.746194220226,8189.880394249699,False
driver,4914.3671700967025,8194.18601103062,False
driver,4908.052442400724,8160.773742778059,False
driver,4911.204995761633,8210.132038880072,False
driver,4895.239138498853,8182.754444405841,False
driver,4920.942126580768,8227.789156930394,False
driver,4868.4108897112665,8205.326457006282,False
driver,4889.597349156993,8199.767902540478,False
driver,4914.601949513512,8194.422122967888,False
driver,4890.67732694701,8216.472564135931,False
driver,4907.51690148345,8172.413532815629,False
driver,4880.124102299786,8190.172397823191,False
driver,4909.984744084509,8178.657969500158,False
driver,4906.136862992339,8204.870319744647,False
driver,4924.431789759724,8190.891797831681,False
driver,4891.909022180128,8198.150761683371,False
driver,4895.085259623923,8205.61391332026,False
driver,4912.158477628478,8188.668759860785,False
driver,4865.30815902884,8213.640556031534,False
driver,4885.361457078292,8196.47375463303,False
driver,4888.338961370644,8219.210632904253,False
driver,4903.92207613422,8201.52442750775,False
