type,x,y,paired
driver,4909.371448125734,8215.011773436478,False
driver,4910.508493736132,8185.913063563187,False
driver,4930.657888669182,8214.913916590212,False
driver,4930.604602599425,8192.200591947088,False
driver,4895.792575531974,8178.442776000693,False
driver,4920.818442848334,8234.383222604905,False
driver,4909.1991365825925,8182.913691398766,False
driver,4897.711580539472,8197.901843779797,False
driver,4881.356646465531,8195.849187196887,False
driver,4902.385231840767,8189.488781493077,False
driver,4885.29602849482,8204.883027484535,False
driver,4897.076122264723,8195.31900836309,False
driver,4931.976585708,8206.661642857665,False
driver,4897.74504123135,8199.33757376445,False
driver,4900.135515205203,8221.969459504206,False
driver,4886.666438685093,8130.014412100001,False
driver,4915.056765562423,8209.113535114002,False
driver,4896.389794906779,8200.395610099842,False
driver,4913.666310270502,8231.806075076971,False
driver,4856.5849823027265,8213.03035850055,False
driver,4900.832376669895,8194.82606125957,False
driver,4909.858074729753,8217.658492057428,False
driver,4894.957802390921,8214.802865847902,False
driver,4885.6932072031395,8208.431952847297,False
driver,4909.0632571259375,8237.688239854877,False
driver,4922.304536076083,8234.965968069093,False
driver,4925.907359701424,8196.83587597261,False
driver,4890.521812943691,8214.116031091271,False
driver,4887.174238551961,8201.911848482216,False
driver,4877.19070753127,8156.086113197719,False
driver,4887.582387990016,8202.732701851975,False
driver,4873.91329665414,8177.654260035876,False
driver,4908.402772059946,8238.612311518742,False
driver,4886.753141380746,8211.44787602099,False
driver,4887.806123222167,8207.524928675208,False
driver,4869.163477225252,8206.226116844324,False
driver,4916.400643937362,8187.051420178865,False
driver,4931.152949050067,8205.560441363115,False
driver,4906.351805199987,8182.539984799895,False
driver,4891.354403712699,8222.382539662987,False
driver,4929.107748997231,8202.246146075495,False
driver,4900.060609809502,8206.321348785084,False
driver,4882.402046867183,8183.387736503486,False
driver,4865.662598275353,8191.047005764498,False
driver,4866.306143515576,8249.173731043305,False
driver,4902.049088321501,8209.155693551176,False
driver,4915.525974265242,8231.275489191032,False
driver,4900.71630678787,8178.117168159504,False
driver,4886.586909780155,8169.145576895298,False
driver,4883.771466488003,8206.14542682181,False
driver,4915.089702064196,8178.698458748488,False
driver,4908.230854132918,8215.162819177887,False
driver,4891.957773671559,8175.521146722452,False
driver,4920.524959553223,8195.161589417241,False
driver,4929.698681544156,8160.165404771045,False
driver,4916.361532746334,8236.70462304496,False
driver,4902.690223476505,8202.246333686779,False
driver,4909.120741743527,8188.001675332848,False
driver,4908.694778283529,8208.834021852035,False
driver,4907.962622932534,8195.651492244051,False
driver,4902.142955608249,8236.667469601209,False
driver,4925.650909582577,8185.740977652357,False
driver,4927.822516204689,8206.20681601783,False
driver,4902.6503608757375,8194.273483352277,False
driver,4922.903915398436,8220.501762758648,False
driver,4928.33281998042,8156.2088946000595,False
driver,4893.361300650914,8185.801460226525,False
driver,4886.0729939117855,8196.71501822648,False
driver,4892.006374219389,8173.754394468427,False
driver,4895.974726640139,8179.319499748328,False
driver,4900.669775131558,8223.275392085003,False
driver,4901.957179369958,8233.617453265924,False
driver,4897.597577504065,8166.327562351705,False
driver,4902.95459601239,8182.077537555394,False
driver,4902.871720738118,8207.951529890313,False
driver,4914.306836056814,8180.784280291332,False
driver,4895.49305344742,8198.209854725474,False
driver,4912.949617744492,8179.153238059784,False
driver,4942.20470258336,8217.927578754288,False
driver,4927.614147011396,8200.471077469914,False
driver,4883.459483939711,8239.247305947789,False
driver,4890.847888124311,8194.868337297381,False
driver,4903.866991413996,8171.614175271486,False
driver,4917.013078648496,8165.110371597392,False
driver,4891.878547859728,8217.53367598603,False
driver,4917.366271994234,8203.680467396614,False
driver,4891.849880439563,8160.013815359742,False
driver,4919.139039261686,8225.264412689758,False
driver,4883.302208813176,8216.88133411501,False
driver,4898.31805012104,8222.163824211118,False
driver,4872.554850059466,8230.36919930534,False
driver,4887.981579544371,8201.181576482637,False
driver,4893.222881769898,8219.955886547943,False
driver,4876.647033569961,8216.274275288555,False
driver,4891.937383692578,8217.894071993069,False
driver,4938.571460687618,8197.493174641682,False
driver,4903.620769006645,8175.030317497158,False
driver,4900.13445938315,8172.546765078982,False
driver,4858.765525072052,8187.458877916724,False
driver,4910.108896665663,8213.450120480074,False
driver,4901.6371028647845,8180.7625346942505,False
driver,4888.944177128526,8156.569283454786,False
driver,4887.068386918869,8223.089758786658,False
driver,4895.2164607417435,8189.090476818802,False
driver,4852.876614769831,8197.082408243183,False
driver,4906.3765125925265,8211.96824277749,False
driver,4894.097948174918,8192.783795908512,False
driver,4880.665005226576,8196.33857686038,False
driver,4898.849605080878,8168.580664914788,False
driver,4851.826011524165,8177.694082256067,False
driver,4905.313764717351,8231.169255566097,False
driver,4909.184034102238,8168.646183064479,False
driver,4924.558042585967,8197.13012842325,False
driver,4899.122689998619,8180.437077561324,False
driver,4931.83511529387,8187.692710784606,False
driver,4873.1509511466675,8219.023660293,False
driver,4899.6449126217685,8212.116471751155,False
driver,4933.522724544913,8204.323159559448,False
driver,4893.104495363183,8201.291323407897,False
driver,4891.0171629488705,8191.996720741619,False
driver,4907.371190005016,8197.51580451115,False
driver,4881.648724993041,8186.508433898457,False
driver,4897.370671929796,8186.452519597319,False
driver,4914.93352161035,8193.428426977063,False
driver,4913.820657547448,8187.966556532754,False
driver,4910.331824248527,8227.452125689842,False
driver,4895.206173098549,8213.372597863194,False
driver,4876.1825724747605,8233.823629971539,False
driver,4923.920603717525,8181.783212517395,False
driver,4902.569864983454,8200.679004480007,False
driver,4906.266239384285,8179.111512974473,False
driver,4905.905535031354,8203.75275020372,False
driver,4921.454446590134,8177.8587392277095,False
driver,4893.762961677883,8211.668523089196,False
driver,4895.214303642337,8218.578794510695,False
driver,4885.05255955091,8209.627114308047,False
driver,4883.881401130759,8184.758666030349,False
driver,4912.190711659346,8189.196771123843,False
driver,4941.121409287715,8165.086827832114,False
driver,4881.384684492355,8247.175512277716,False
driver,4885.4435336483475,8195.25848054203,False
driver,4891.048545575614,8220.808429936082,False
driver,4919.749406898828,8201.765434615312,False
driver,4898.498264823163,8200.42995774501,False
driver,4922.902899840176,8173.163794331515,False
driver,4909.411807970279,8206.751398736444,False
driver,4919.65456766545,8174.419790373256,False
driver,4925.042190512182,8200.860080010438,False
driver,4907.978847925366,8214.316952621759,False
driver,4884.627571440914,8215.76746439175,False
driver,4914.751081218978,8162.638035884959,False
driver,4882.132736032475,8193.571376788854,False
driver,4908.263101510506,8186.907380863396,False
driver,4882.9780053436225,8241.284209731119,False
driver,4888.103093648044,8198.54092190134,False
driver,4864.348985394682,8219.724928670435,False
driver,4928.792631748477,8220.940294251091,False
driver,4915.410870635832,8199.495855147214,False
driver,4934.208760872903,8191.042890399711,False
driver,4890.770298187146,8161.862401538849,False
driver,4936.026989016394,8186.693275582244,False
driver,4908.470709429631,8212.134298501633,False
driver,4918.532967253833,8206.28247788557,False
driver,4924.755816096096,8201.017164897967,False
driver,4902.268881158839,8232.031594435217,False
driver,4914.037995251412,8185.845510934886,False
driver,4939.2889565953465,8184.911862228942,False
driver,4902.189040419141,8174.962649050529,False
driver,4954.025946336095,8204.375339424365,False
driver,4894.786026178271,8200.977937289163,False
driver,4891.438769122015,8159.211473863486,False
driver,4913.185555912804,8219.52828298874,False
driver,4930.950569313672,8219.866013941806,False
driver,4915.908684452147,8187.34308811387,False
driver,4885.771745946788,8174.2013056092455,False
driver,4927.09060872462,8207.93993534797,False
driver,4907.313944405096,8200.291415031228,False
driver,4875.44404805228,8196.022182073551,False
driver,4924.282616632716,8218.39428409287,False
driver,4912.007617814194,8211.165628563922,False
driver,4861.0672993278595,8206.298656257168,False
driver,4933.45937477132,8211.362942998849,False
driver,4853.202083150416,8195.578133988773,False
driver,4885.6009588981515,8163.416012755299,False
driver,4912.743478618419,8214.370167705363,False
driver,4878.953498804762,8173.085486542565,False
driver,4890.327818833487,8200.307659697344,False
driver,4865.351067109007,8214.177369109066,False
driver,4864.059229948342,8183.60186788216,False
driver,4890.653560076027,8214.059302907675,False
driver,4911.797953048573,8197.160484159953,False
driver,4896.202969462478,8195.810119871137,False
driver,4911.460810369613,8193.532723910006,False
driver,4874.841575814774,8173.718024581312,False
driver,4920.086493587044,8189.467675096886,False
driver,4901.879986767208,8213.604983315348,False
driver,4950.969420154727,8207.948728864789,False
driver,4874.883208931871,8170.019488487807,False
driver,4882.284781849354,8198.965616943611,False
driver,4901.4346748118205,8201.626563865828,False
driver,4895.168048670298,8209.442022223517,False
driver,4888.900224094428,8199.353923063258,False
driver,4890.319693870662,8188.97152280574,False
driver,4884.42039528311,8201.6514446077,False
driver,4908.937672180497,8229.291162914651,False
driver,4932.851065004637,8221.537149958534,False
driver,4906.41923792901,8192.60985715336,False
driver,4899.519173369241,8189.256209682064,False
driver,4911.229394335015,8167.817881837831,False
